snapshot_id,person_id,date_id,position_id,org_unit_id,location_id,company_id,is_active,employment_type,tenure_days,tenure_months,tenure_band
6391,113,20250930,17,3,10,1,1,Part-Time,45,1.5,0-90 days
6392,115,20250930,10,2,30,1,1,Full-Time,1234,40.5,3-5 years
6393,116,20250930,4,11,25,1,1,Full-Time,43,1.4,0-90 days
6394,118,20250930,7,15,5,1,1,Contractor,42,1.4,0-90 days
6395,121,20250930,17,3,2,1,1,Full-Time,415,13.6,1-2 years
6396,122,20250930,14,2,3,1,1,Full-Time,294,9.7,6-12 months
6397,124,20250930,11,2,8,1,1,Contractor,1729,56.8,3-5 years
6398,126,20250930,3,11,4,1,1,Full-Time,344,11.3,6-12 months
6399,128,20250930,31,20,29,1,1,Full-Time,51,1.7,0-90 days
6400,129,20250930,11,5,2,1,1,Full-Time,9,0.3,0-90 days
6401,131,20250930,13,2,3,1,1,Contractor,137,4.5,91-182 days
6402,133,20250930,26,9,8,1,1,Contractor,132,4.3,91-182 days
6403,134,20250930,32,20,20,1,1,Full-Time,242,8.0,6-12 months
6404,135,20250930,12,5,18,1,1,Part-Time,348,11.4,6-12 months
6405,136,20250930,2,15,10,1,1,Full-Time,165,5.4,91-182 days
6406,137,20250930,12,5,2,1,1,Full-Time,252,8.3,6-12 months
6407,139,20250930,19,3,3,1,1,Contractor,145,4.8,91-182 days
6408,140,20250930,26,9,16,1,1,Full-Time,420,13.8,1-2 years
6409,141,20250930,5,11,19,1,1,Contractor,18,0.6,0-90 days
6410,142,20250930,12,2,2,1,1,Full-Time,617,20.3,1-2 years
6411,143,20250930,22,10,29,1,1,Contractor,331,10.9,6-12 months
6412,146,20250930,11,5,3,1,1,Contractor,249,8.2,6-12 months
6413,147,20250930,5,17,24,1,1,Contractor,249,8.2,6-12 months
6414,148,20250930,13,2,18,1,1,Full-Time,172,5.7,91-182 days
6415,150,20250930,5,11,23,1,1,Full-Time,173,5.7,91-182 days
6416,151,20250930,14,5,8,1,1,Full-Time,84,2.8,0-90 days
6417,153,20250930,24,10,9,1,1,Part-Time,2287,75.1,5-10 years
6418,154,20250930,7,14,6,1,1,Contractor,1346,44.2,3-5 years
6419,156,20250930,31,18,13,1,1,Full-Time,573,18.8,1-2 years
6420,157,20250930,2,14,23,1,1,Part-Time,655,21.5,1-2 years
6421,158,20250930,31,18,4,1,1,Full-Time,272,8.9,6-12 months
6422,161,20250930,17,3,3,1,1,Full-Time,51,1.7,0-90 days
6423,162,20250930,32,18,5,1,1,Part-Time,63,2.1,0-90 days
6424,163,20250930,19,3,29,1,1,Full-Time,1650,54.2,3-5 years
6425,164,20250930,25,9,4,1,1,Part-Time,110,3.6,91-182 days
6426,165,20250930,17,8,1,1,1,Full-Time,950,31.2,2-3 years
6427,166,20250930,5,13,6,1,1,Full-Time,451,14.8,1-2 years
6428,169,20250930,32,20,26,1,1,Full-Time,234,7.7,6-12 months
6429,171,20250930,33,19,19,1,1,Part-Time,122,4.0,91-182 days
6430,173,20250930,34,19,22,1,1,Part-Time,375,12.3,1-2 years
6431,174,20250930,13,2,30,1,1,Part-Time,1177,38.7,3-5 years
6432,176,20250930,11,2,3,1,1,Contractor,516,17.0,1-2 years
6433,180,20250930,20,8,29,1,1,Full-Time,879,28.9,2-3 years
6434,181,20250930,9,2,8,1,1,Contractor,71,2.3,0-90 days
6435,184,20250930,30,19,10,1,1,Full-Time,76,2.5,0-90 days
6436,185,20250930,31,19,27,1,1,Full-Time,448,14.7,1-2 years
6437,186,20250930,34,20,16,1,1,Contractor,597,19.6,1-2 years
6438,187,20250930,25,10,30,1,1,Contractor,62,2.0,0-90 days
6439,188,20250930,18,3,2,1,1,Full-Time,949,31.2,2-3 years
6440,190,20250930,13,6,18,1,1,Full-Time,307,10.1,6-12 months
6441,193,20250930,18,7,3,1,1,Full-Time,1051,34.5,2-3 years
6442,194,20250930,34,18,17,1,1,Full-Time,843,27.7,2-3 years
6443,196,20250930,6,15,24,1,1,Part-Time,979,32.2,2-3 years
6444,198,20250930,27,10,29,1,1,Full-Time,231,7.6,6-12 months
6445,199,20250930,24,10,16,1,1,Contractor,108,3.5,91-182 days
6446,204,20250930,27,10,9,1,1,Full-Time,266,8.7,6-12 months
6447,205,20250930,31,19,15,1,1,Full-Time,252,8.3,6-12 months
6448,207,20250930,7,14,12,1,1,Full-Time,21,0.7,0-90 days
6449,208,20250930,18,3,29,1,1,Part-Time,889,29.2,2-3 years
6450,209,20250930,4,13,23,1,1,Full-Time,161,5.3,91-182 days
6451,210,20250930,10,6,10,1,1,Contractor,248,8.1,6-12 months
6452,213,20250930,10,2,29,1,1,Full-Time,562,18.5,1-2 years
6453,214,20250930,12,2,29,1,1,Full-Time,619,20.3,1-2 years
6454,215,20250930,6,13,7,1,1,Full-Time,918,30.2,2-3 years
6455,216,20250930,24,9,8,1,1,Full-Time,91,3.0,91-182 days
6456,217,20250930,5,14,25,1,1,Contractor,118,3.9,91-182 days
6457,218,20250930,26,10,16,1,1,Full-Time,450,14.8,1-2 years
6458,219,20250930,23,4,29,1,1,Full-Time,585,19.2,1-2 years
6459,220,20250930,20,7,30,1,1,Part-Time,424,13.9,1-2 years
6460,226,20250930,14,6,10,1,1,Full-Time,247,8.1,6-12 months
6461,228,20250930,24,4,29,1,1,Contractor,954,31.3,2-3 years
6462,229,20250930,20,8,1,1,1,Full-Time,83,2.7,0-90 days
6463,230,20250930,8,5,10,1,1,Part-Time,760,25.0,2-3 years
6464,232,20250930,22,4,4,1,1,Full-Time,988,32.5,2-3 years
6465,235,20250930,4,16,25,1,1,Full-Time,594,19.5,1-2 years
6466,236,20250930,29,19,21,1,1,Full-Time,210,6.9,6-12 months
6467,238,20250930,14,6,1,1,1,Contractor,102,3.4,91-182 days
6468,239,20250930,30,18,16,1,1,Full-Time,332,10.9,6-12 months
6469,240,20250930,26,10,4,1,1,Full-Time,219,7.2,6-12 months
6470,242,20250930,30,18,17,1,1,Full-Time,72,2.4,0-90 days
6471,243,20250930,9,6,2,1,1,Full-Time,1104,36.3,3-5 years
6472,244,20250930,29,18,25,1,1,Full-Time,1334,43.8,3-5 years
6473,245,20250930,13,2,30,1,1,Full-Time,65,2.1,0-90 days
6474,246,20250930,29,20,11,1,1,Full-Time,171,5.6,91-182 days
6475,247,20250930,17,8,10,1,1,Part-Time,522,17.1,1-2 years
6476,248,20250930,18,8,29,1,1,Full-Time,759,24.9,2-3 years
6477,249,20250930,13,6,3,1,1,Full-Time,676,22.2,1-2 years
6478,250,20250930,23,10,29,1,1,Contractor,306,10.1,6-12 months
6479,251,20250930,31,20,18,1,1,Full-Time,1064,35.0,2-3 years
6480,252,20250930,27,10,4,1,1,Full-Time,599,19.7,1-2 years
6481,253,20250930,31,19,30,1,1,Full-Time,73,2.4,0-90 days
6482,254,20250930,12,5,10,1,1,Full-Time,217,7.1,6-12 months
6483,255,20250930,9,2,10,1,1,Full-Time,746,24.5,2-3 years
6484,256,20250930,31,20,16,1,1,Full-Time,6,0.2,0-90 days
6485,257,20250930,6,12,17,1,1,Full-Time,372,12.2,1-2 years
6486,258,20250930,14,5,1,1,1,Full-Time,224,7.4,6-12 months
6487,259,20250930,22,4,8,1,1,Full-Time,219,7.2,6-12 months
6488,260,20250930,23,10,29,1,1,Contractor,46,1.5,0-90 days
6489,261,20250930,10,5,3,1,1,Contractor,66,2.2,0-90 days
6490,265,20250930,2,14,24,1,1,Full-Time,430,14.1,1-2 years
6491,268,20250930,22,4,29,1,1,Full-Time,1170,38.4,3-5 years
6492,269,20250930,33,18,21,1,1,Full-Time,388,12.7,1-2 years
6493,270,20250930,30,18,16,1,1,Full-Time,148,4.9,91-182 days
6494,273,20250930,4,12,12,1,1,Full-Time,133,4.4,91-182 days
6495,274,20250930,1,12,25,1,1,Full-Time,380,12.5,1-2 years
6496,275,20250930,19,3,3,1,1,Part-Time,490,16.1,1-2 years
6497,276,20250930,12,2,8,1,1,Full-Time,176,5.8,91-182 days
6498,277,20250930,9,6,30,1,1,Full-Time,135,4.4,91-182 days
6499,278,20250930,7,11,15,1,1,Full-Time,606,19.9,1-2 years
6500,279,20250930,33,20,5,1,1,Part-Time,508,16.7,1-2 years
6501,280,20250930,32,20,29,1,1,Full-Time,440,14.5,1-2 years
6502,282,20250930,14,5,29,1,1,Full-Time,232,7.6,6-12 months
6503,284,20250930,26,9,4,1,1,Full-Time,259,8.5,6-12 months
6504,287,20250930,27,10,1,1,1,Full-Time,628,20.6,1-2 years
6505,288,20250930,16,8,10,1,1,Full-Time,437,14.4,1-2 years
6506,289,20250930,7,13,26,1,1,Full-Time,433,14.2,1-2 years
6507,290,20250930,27,10,8,1,1,Full-Time,716,23.5,1-2 years
6508,291,20250930,23,9,9,1,1,Full-Time,562,18.5,1-2 years
6509,292,20250930,7,15,21,1,1,Full-Time,617,20.3,1-2 years
6510,293,20250930,3,17,15,1,1,Full-Time,57,1.9,0-90 days
6511,295,20250930,27,10,9,1,1,Contractor,2082,68.4,5-10 years
6512,297,20250930,25,4,9,1,1,Full-Time,1296,42.6,3-5 years
6513,299,20250930,11,2,29,1,1,Full-Time,228,7.5,6-12 months
6514,300,20250930,5,17,15,1,1,Full-Time,268,8.8,6-12 months
6515,301,20250930,7,14,16,1,1,Full-Time,989,32.5,2-3 years
6516,302,20250930,31,19,22,1,1,Full-Time,145,4.8,91-182 days
6517,303,20250930,10,6,30,1,1,Full-Time,173,5.7,91-182 days
6518,304,20250930,10,2,29,1,1,Full-Time,434,14.3,1-2 years
6519,305,20250930,19,3,29,1,1,Full-Time,141,4.6,91-182 days
6520,306,20250930,33,20,26,1,1,Contractor,575,18.9,1-2 years
6521,307,20250930,31,20,21,1,1,Full-Time,239,7.9,6-12 months
6522,308,20250930,27,10,29,1,1,Full-Time,333,10.9,6-12 months
6523,309,20250930,24,10,9,1,1,Full-Time,613,20.1,1-2 years
6524,310,20250930,10,5,3,1,1,Full-Time,422,13.9,1-2 years
6525,311,20250930,5,16,23,1,1,Full-Time,1095,36.0,2-3 years
6526,312,20250930,11,5,2,1,1,Full-Time,595,19.5,1-2 years
6527,314,20250930,19,8,3,1,1,Part-Time,198,6.5,6-12 months
6528,316,20250930,32,19,22,1,1,Full-Time,2422,79.6,5-10 years
6529,317,20250930,21,4,1,1,1,Full-Time,91,3.0,91-182 days
6530,318,20250930,33,20,7,1,1,Full-Time,237,7.8,6-12 months
6531,319,20250930,7,15,4,1,1,Full-Time,525,17.2,1-2 years
6532,320,20250930,26,10,9,1,1,Full-Time,1687,55.4,3-5 years
6533,322,20250930,13,6,10,1,1,Part-Time,569,18.7,1-2 years
6534,323,20250930,20,8,2,1,1,Full-Time,185,6.1,6-12 months
6535,324,20250930,33,19,12,1,1,Full-Time,409,13.4,1-2 years
6536,325,20250930,31,20,9,1,1,Full-Time,240,7.9,6-12 months
6537,327,20250930,12,6,29,1,1,Full-Time,444,14.6,1-2 years
6538,328,20250930,5,15,26,1,1,Full-Time,247,8.1,6-12 months
6539,329,20250930,24,4,29,1,1,Full-Time,112,3.7,91-182 days
6540,330,20250930,29,20,7,1,1,Full-Time,556,18.3,1-2 years
6541,331,20250930,11,2,2,1,1,Full-Time,33,1.1,0-90 days
6542,332,20250930,5,11,9,1,1,Full-Time,178,5.8,91-182 days
6543,333,20250930,33,19,22,1,1,Full-Time,216,7.1,6-12 months
6544,334,20250930,19,3,2,1,1,Full-Time,586,19.3,1-2 years
6545,335,20250930,27,10,1,1,1,Full-Time,21,0.7,0-90 days
6546,336,20250930,30,19,16,1,1,Full-Time,50,1.6,0-90 days
6547,341,20250930,33,19,14,1,1,Full-Time,187,6.1,6-12 months
6548,345,20250930,5,12,19,1,1,Full-Time,969,31.8,2-3 years
6549,348,20250930,23,4,8,1,1,Full-Time,202,6.6,6-12 months
6550,349,20250930,10,5,10,1,1,Full-Time,88,2.9,0-90 days
6551,351,20250930,33,20,30,1,1,Full-Time,67,2.2,0-90 days
6552,353,20250930,17,7,30,1,1,Full-Time,152,5.0,91-182 days
6553,355,20250930,14,2,1,1,1,Full-Time,142,4.7,91-182 days
6554,356,20250930,6,15,5,1,1,Contractor,186,6.1,6-12 months
6555,357,20250930,11,5,29,1,1,Full-Time,567,18.6,1-2 years
6556,358,20250930,2,11,24,1,1,Full-Time,1001,32.9,2-3 years
6557,359,20250930,13,6,30,1,1,Full-Time,133,4.4,91-182 days
6558,360,20250930,33,18,7,1,1,Full-Time,232,7.6,6-12 months
6559,361,20250930,14,5,30,1,1,Contractor,257,8.4,6-12 months
6560,364,20250930,23,9,9,1,1,Full-Time,646,21.2,1-2 years
6561,365,20250930,9,6,29,1,1,Full-Time,114,3.7,91-182 days
6562,366,20250930,7,13,5,1,1,Part-Time,959,31.5,2-3 years
6563,367,20250930,4,17,20,1,1,Full-Time,155,5.1,91-182 days
6564,369,20250930,10,5,2,1,1,Full-Time,236,7.8,6-12 months
6565,370,20250930,7,13,17,1,1,Full-Time,46,1.5,0-90 days
6566,371,20250930,9,5,18,1,1,Full-Time,236,7.8,6-12 months
6567,373,20250930,10,6,3,1,1,Contractor,1093,35.9,2-3 years
6568,374,20250930,34,19,17,1,1,Contractor,1048,34.4,2-3 years
6569,375,20250930,24,9,1,1,1,Full-Time,6,0.2,0-90 days
6570,376,20250930,14,6,2,1,1,Contractor,634,20.8,1-2 years
6571,377,20250930,25,4,30,1,1,Full-Time,556,18.3,1-2 years
6572,378,20250930,9,2,30,1,1,Full-Time,615,20.2,1-2 years
6573,379,20250930,14,6,18,1,1,Contractor,249,8.2,6-12 months
6574,380,20250930,20,3,29,1,1,Full-Time,470,15.4,1-2 years
6575,381,20250930,20,8,2,1,1,Contractor,172,5.7,91-182 days
6576,382,20250930,31,18,30,1,1,Part-Time,559,18.4,1-2 years
6577,384,20250930,30,20,7,1,1,Part-Time,36,1.2,0-90 days
6578,385,20250930,23,10,9,1,1,Full-Time,35,1.1,0-90 days
6579,390,20250930,11,6,2,1,1,Full-Time,616,20.2,1-2 years
6580,392,20250930,19,3,30,1,1,Part-Time,768,25.2,2-3 years
6581,393,20250930,26,9,4,1,1,Full-Time,265,8.7,6-12 months
6582,394,20250930,18,8,10,1,1,Full-Time,300,9.9,6-12 months
6583,396,20250930,4,13,28,1,1,Full-Time,46,1.5,0-90 days
6584,397,20250930,6,14,25,1,1,Full-Time,779,25.6,2-3 years
6585,398,20250930,23,9,1,1,1,Full-Time,173,5.7,91-182 days
6586,400,20250930,6,12,13,1,1,Full-Time,22,0.7,0-90 days
6587,402,20250930,27,9,4,1,1,Full-Time,482,15.8,1-2 years
6588,403,20250930,11,2,2,1,1,Contractor,143,4.7,91-182 days
6589,404,20250930,17,8,29,1,1,Full-Time,148,4.9,91-182 days
6590,405,20250930,25,4,30,1,1,Full-Time,1119,36.8,3-5 years
6591,406,20250930,14,5,30,1,1,Full-Time,1001,32.9,2-3 years
6592,407,20250930,33,19,8,1,1,Full-Time,189,6.2,6-12 months
6593,408,20250930,33,18,11,1,1,Full-Time,1241,40.8,3-5 years
6594,409,20250930,14,2,18,1,1,Full-Time,407,13.4,1-2 years
6595,410,20250930,14,6,30,1,1,Full-Time,642,21.1,1-2 years
6596,411,20250930,9,5,8,1,1,Full-Time,199,6.5,6-12 months
6597,413,20250930,34,18,27,1,1,Full-Time,106,3.5,91-182 days
6598,416,20250930,4,12,12,1,1,Full-Time,221,7.3,6-12 months
6599,417,20250930,27,4,4,1,1,Contractor,62,2.0,0-90 days
6600,418,20250930,6,11,3,1,1,Full-Time,608,20.0,1-2 years
6601,419,20250930,9,5,2,1,1,Full-Time,124,4.1,91-182 days
6602,420,20250930,20,3,29,1,1,Full-Time,619,20.3,1-2 years
6603,421,20250930,36,1,1,1,1,Part-Time,758,24.9,2-3 years
6604,423,20250930,21,9,9,1,1,Full-Time,482,15.8,1-2 years
6605,425,20250930,17,7,3,1,1,Full-Time,260,8.5,6-12 months
6606,426,20250930,34,18,9,1,1,Full-Time,1285,42.2,3-5 years
6607,428,20250930,2,12,7,1,1,Contractor,67,2.2,0-90 days
6608,429,20250930,5,11,19,1,1,Full-Time,441,14.5,1-2 years
6609,431,20250930,5,11,8,1,1,Contractor,591,19.4,1-2 years
6610,432,20250930,9,5,30,1,1,Full-Time,10,0.3,0-90 days
6611,434,20250930,33,20,29,1,1,Part-Time,261,8.6,6-12 months
6612,435,20250930,25,4,1,1,1,Full-Time,1549,50.9,3-5 years
6613,436,20250930,27,9,16,1,1,Full-Time,50,1.6,0-90 days
6614,438,20250930,29,18,13,1,1,Full-Time,78,2.6,0-90 days
6615,439,20250930,19,8,10,1,1,Contractor,425,14.0,1-2 years
6616,440,20250930,4,12,28,1,1,Contractor,252,8.3,6-12 months
6617,441,20250930,31,20,26,1,1,Full-Time,957,31.4,2-3 years
6618,442,20250930,12,5,29,1,1,Contractor,642,21.1,1-2 years
6619,445,20250930,20,8,10,1,1,Full-Time,646,21.2,1-2 years
6620,448,20250930,25,10,8,1,1,Full-Time,360,11.8,6-12 months
6621,449,20250930,12,6,29,1,1,Full-Time,144,4.7,91-182 days
6622,450,20250930,4,14,1,1,1,Full-Time,273,9.0,6-12 months
6623,451,20250930,16,3,3,1,1,Part-Time,61,2.0,0-90 days
6624,452,20250930,31,19,4,1,1,Full-Time,92,3.0,91-182 days
6625,453,20250930,11,6,10,1,1,Full-Time,127,4.2,91-182 days
6626,455,20250930,26,9,16,1,1,Full-Time,49,1.6,0-90 days
6627,457,20250930,34,18,10,1,1,Full-Time,929,30.5,2-3 years
6628,461,20250930,34,19,10,1,1,Full-Time,1267,41.6,3-5 years
6629,462,20250930,31,19,5,1,1,Full-Time,782,25.7,2-3 years
6630,463,20250930,8,5,8,1,1,Full-Time,219,7.2,6-12 months
6631,465,20250930,12,5,18,1,1,Part-Time,1179,38.7,3-5 years
6632,466,20250930,10,6,3,1,1,Full-Time,138,4.5,91-182 days
6633,467,20250930,7,14,22,1,1,Full-Time,51,1.7,0-90 days
6634,469,20250930,12,2,8,1,1,Full-Time,99,3.3,91-182 days
6635,470,20250930,31,20,4,1,1,Contractor,68,2.2,0-90 days
6636,471,20250930,10,2,1,1,1,Full-Time,980,32.2,2-3 years
6637,474,20250930,18,7,1,1,1,Full-Time,202,6.6,6-12 months
6638,475,20250930,34,19,15,1,1,Full-Time,2049,67.3,5-10 years
6639,476,20250930,34,19,2,1,1,Full-Time,268,8.8,6-12 months
6640,478,20250930,24,4,16,1,1,Contractor,482,15.8,1-2 years
6641,480,20250930,24,10,16,1,1,Full-Time,223,7.3,6-12 months
6642,481,20250930,24,9,1,1,1,Part-Time,253,8.3,6-12 months
6643,482,20250930,4,12,14,1,1,Full-Time,357,11.7,6-12 months
6644,484,20250930,23,4,1,1,1,Full-Time,97,3.2,91-182 days
6645,485,20250930,3,16,3,1,1,Full-Time,73,2.4,0-90 days
6646,486,20250930,24,10,16,1,1,Full-Time,30,1.0,0-90 days
6647,487,20250930,14,5,18,1,1,Part-Time,768,25.2,2-3 years
6648,488,20250930,24,9,9,1,1,Full-Time,270,8.9,6-12 months
6649,489,20250930,34,18,24,1,1,Part-Time,245,8.0,6-12 months
6650,491,20250930,31,20,16,1,1,Full-Time,382,12.5,1-2 years
6651,492,20250930,24,9,9,1,1,Full-Time,572,18.8,1-2 years
6652,493,20250930,27,9,4,1,1,Contractor,27,0.9,0-90 days
6653,494,20250930,10,2,10,1,1,Part-Time,368,12.1,1-2 years
6654,496,20250930,25,9,9,1,1,Full-Time,497,16.3,1-2 years
6655,497,20250930,10,2,1,1,1,Full-Time,506,16.6,1-2 years
6656,498,20250930,5,17,8,1,1,Full-Time,588,19.3,1-2 years
6657,499,20250930,23,10,4,1,1,Full-Time,44,1.4,0-90 days
6658,1,20251031,26,10,29,1,1,Contractor,314,10.3,6-12 months
6659,2,20251031,7,11,12,1,1,Full-Time,255,8.4,6-12 months
6660,3,20251031,22,10,16,1,1,Contractor,1464,48.1,3-5 years
6661,4,20251031,34,18,13,1,1,Part-Time,295,9.7,6-12 months
6662,5,20251031,18,3,2,1,1,Full-Time,260,8.5,6-12 months
6663,8,20251031,13,6,29,1,1,Full-Time,1315,43.2,3-5 years
6664,9,20251031,9,6,2,1,1,Full-Time,414,13.6,1-2 years
6665,13,20251031,3,12,3,1,1,Part-Time,1019,33.5,2-3 years
6666,16,20251031,18,7,3,1,1,Full-Time,227,7.5,6-12 months
6667,17,20251031,34,19,6,1,1,Full-Time,610,20.0,1-2 years
6668,21,20251031,30,20,24,1,1,Contractor,598,19.6,1-2 years
6669,22,20251031,19,8,30,1,1,Part-Time,586,19.3,1-2 years
6670,24,20251031,9,2,30,1,1,Full-Time,53,1.7,0-90 days
6671,26,20251031,5,14,16,1,1,Full-Time,37,1.2,0-90 days
6672,27,20251031,31,18,24,1,1,Full-Time,669,22.0,1-2 years
6673,28,20251031,12,2,10,1,1,Part-Time,196,6.4,6-12 months
6674,29,20251031,14,6,30,1,1,Full-Time,971,31.9,2-3 years
6675,31,20251031,26,9,16,1,1,Full-Time,1174,38.6,3-5 years
6676,32,20251031,18,8,29,1,1,Contractor,409,13.4,1-2 years
6677,33,20251031,3,11,27,1,1,Full-Time,539,17.7,1-2 years
6678,35,20251031,32,18,8,1,1,Full-Time,876,28.8,2-3 years
6679,36,20251031,20,7,2,1,1,Full-Time,884,29.0,2-3 years
6680,37,20251031,11,2,10,1,1,Full-Time,1017,33.4,2-3 years
6681,38,20251031,28,18,24,1,1,Full-Time,1071,35.2,2-3 years
6682,39,20251031,27,9,8,1,1,Full-Time,26,0.9,0-90 days
6683,40,20251031,19,7,2,1,1,Full-Time,711,23.4,1-2 years
6684,43,20251031,2,15,26,1,1,Full-Time,7,0.2,0-90 days
6685,44,20251031,9,6,10,1,1,Full-Time,537,17.6,1-2 years
6686,45,20251031,33,20,24,1,1,Full-Time,1283,42.1,3-5 years
6687,46,20251031,25,4,9,1,1,Full-Time,465,15.3,1-2 years
6688,47,20251031,34,20,7,1,1,Contractor,326,10.7,6-12 months
6689,50,20251031,11,5,3,1,1,Full-Time,669,22.0,1-2 years
6690,51,20251031,6,17,21,1,1,Full-Time,242,8.0,6-12 months
6691,52,20251031,19,7,2,1,1,Contractor,314,10.3,6-12 months
6692,53,20251031,10,6,1,1,1,Full-Time,58,1.9,0-90 days
6693,54,20251031,23,10,8,1,1,Full-Time,195,6.4,6-12 months
6694,55,20251031,5,13,4,1,1,Part-Time,111,3.6,91-182 days
6695,56,20251031,29,19,29,1,1,Contractor,220,7.2,6-12 months
6696,57,20251031,25,10,4,1,1,Part-Time,1943,63.8,5-10 years
6697,58,20251031,34,20,20,1,1,Contractor,1956,64.3,5-10 years
6698,59,20251031,24,9,1,1,1,Part-Time,271,8.9,6-12 months
6699,60,20251031,6,16,3,1,1,Part-Time,354,11.6,6-12 months
6700,61,20251031,33,18,22,1,1,Full-Time,660,21.7,1-2 years
6701,62,20251031,24,10,29,1,1,Full-Time,234,7.7,6-12 months
6702,63,20251031,19,3,3,1,1,Full-Time,115,3.8,91-182 days
6703,64,20251031,31,19,26,1,1,Part-Time,1013,33.3,2-3 years
6704,65,20251031,12,5,30,1,1,Contractor,87,2.9,0-90 days
6705,67,20251031,23,4,4,1,1,Full-Time,37,1.2,0-90 days
6706,69,20251031,5,13,26,1,1,Full-Time,282,9.3,6-12 months
6707,70,20251031,7,14,21,1,1,Contractor,301,9.9,6-12 months
6708,71,20251031,9,6,18,1,1,Part-Time,451,14.8,1-2 years
6709,72,20251031,10,2,2,1,1,Part-Time,819,26.9,2-3 years
6710,73,20251031,2,16,26,1,1,Full-Time,404,13.3,1-2 years
6711,74,20251031,20,3,30,1,1,Full-Time,67,2.2,0-90 days
6712,75,20251031,10,2,3,1,1,Part-Time,1304,42.8,3-5 years
6713,76,20251031,14,6,2,1,1,Full-Time,690,22.7,1-2 years
6714,77,20251031,27,9,30,1,1,Part-Time,75,2.5,0-90 days
6715,79,20251031,11,2,1,1,1,Full-Time,802,26.3,2-3 years
6716,82,20251031,33,18,11,1,1,Full-Time,651,21.4,1-2 years
6717,83,20251031,23,4,9,1,1,Full-Time,305,10.0,6-12 months
6718,84,20251031,13,2,29,1,1,Full-Time,219,7.2,6-12 months
6719,85,20251031,7,14,28,1,1,Part-Time,240,7.9,6-12 months
6720,86,20251031,25,10,8,1,1,Part-Time,337,11.1,6-12 months
6721,87,20251031,10,5,1,1,1,Contractor,284,9.3,6-12 months
6722,88,20251031,18,7,30,1,1,Part-Time,269,8.8,6-12 months
6723,89,20251031,25,4,1,1,1,Full-Time,45,1.5,0-90 days
6724,90,20251031,11,2,1,1,1,Contractor,194,6.4,6-12 months
6725,91,20251031,31,19,21,1,1,Full-Time,43,1.4,0-90 days
6726,92,20251031,18,8,1,1,1,Contractor,146,4.8,91-182 days
6727,93,20251031,25,9,4,1,1,Full-Time,62,2.0,0-90 days
6728,95,20251031,4,17,23,1,1,Full-Time,660,21.7,1-2 years
6729,97,20251031,33,19,27,1,1,Part-Time,850,27.9,2-3 years
6730,100,20251031,5,15,25,1,1,Part-Time,836,27.5,2-3 years
6731,101,20251031,19,8,1,1,1,Full-Time,1562,51.3,3-5 years
6732,102,20251031,34,20,11,1,1,Full-Time,68,2.2,0-90 days
6733,103,20251031,13,2,10,1,1,Full-Time,585,19.2,1-2 years
6734,106,20251031,7,13,1,1,1,Full-Time,162,5.3,91-182 days
6735,108,20251031,11,6,30,1,1,Contractor,73,2.4,0-90 days
6736,109,20251031,19,8,1,1,1,Part-Time,52,1.7,0-90 days
6737,110,20251031,10,6,8,1,1,Full-Time,178,5.8,91-182 days
6738,111,20251031,2,17,11,1,1,Full-Time,407,13.4,1-2 years
6739,112,20251031,4,14,10,1,1,Full-Time,1399,46.0,3-5 years
6740,113,20251031,17,3,10,1,1,Part-Time,76,2.5,0-90 days
6741,115,20251031,10,2,30,1,1,Full-Time,1265,41.6,3-5 years
6742,116,20251031,4,11,25,1,1,Full-Time,74,2.4,0-90 days
6743,118,20251031,7,15,5,1,1,Contractor,73,2.4,0-90 days
6744,121,20251031,17,3,2,1,1,Full-Time,446,14.7,1-2 years
6745,122,20251031,14,2,3,1,1,Full-Time,325,10.7,6-12 months
6746,124,20251031,11,2,8,1,1,Contractor,1760,57.8,3-5 years
6747,126,20251031,3,11,4,1,1,Full-Time,375,12.3,1-2 years
6748,128,20251031,31,20,29,1,1,Full-Time,82,2.7,0-90 days
6749,129,20251031,11,5,2,1,1,Full-Time,40,1.3,0-90 days
6750,131,20251031,13,2,3,1,1,Contractor,168,5.5,91-182 days
6751,133,20251031,26,9,8,1,1,Contractor,163,5.4,91-182 days
6752,134,20251031,32,20,20,1,1,Full-Time,273,9.0,6-12 months
6753,135,20251031,12,5,18,1,1,Part-Time,379,12.5,1-2 years
6754,136,20251031,2,15,10,1,1,Full-Time,196,6.4,6-12 months
6755,137,20251031,12,5,2,1,1,Full-Time,283,9.3,6-12 months
6756,139,20251031,19,3,3,1,1,Contractor,176,5.8,91-182 days
6757,140,20251031,26,9,16,1,1,Full-Time,451,14.8,1-2 years
6758,141,20251031,5,11,19,1,1,Contractor,49,1.6,0-90 days
6759,142,20251031,12,2,2,1,1,Full-Time,648,21.3,1-2 years
6760,143,20251031,22,10,29,1,1,Contractor,362,11.9,6-12 months
6761,146,20251031,11,5,3,1,1,Contractor,280,9.2,6-12 months
6762,147,20251031,5,17,24,1,1,Contractor,280,9.2,6-12 months
6763,148,20251031,13,2,18,1,1,Full-Time,203,6.7,6-12 months
6764,150,20251031,5,11,23,1,1,Full-Time,204,6.7,6-12 months
6765,151,20251031,14,5,8,1,1,Full-Time,115,3.8,91-182 days
6766,153,20251031,24,10,9,1,1,Part-Time,2318,76.1,5-10 years
6767,154,20251031,7,14,6,1,1,Contractor,1377,45.2,3-5 years
